origin,destination
"Salem,Oregon,44.9391565,-123.033121","Nashville,Tennessee,36.1622296,-86.7743531"
"Salem,Oregon,44.9391565,-123.033121","Austin,Texas,30.2711286,-97.7436995"
"Salem,Oregon,44.9391565,-123.033121","Salt Lake City,Utah,40.7670126,-111.89043079999999"
"Salem,Oregon,44.9391565,-123.033121","Montpelier,Vermont,44.260445000000004,-72.575684"
"Salem,Oregon,44.9391565,-123.033121","Richmond,Virginia,37.53850870000001,-77.43428"
"Salem,Oregon,44.9391565,-123.033121","Olympia,Washington,47.0451022,-122.89500749999999"
"Salem,Oregon,44.9391565,-123.033121","Charleston,West Virginia,38.3505995,-81.6332812"
"Salem,Oregon,44.9391565,-123.033121","Madison,Wisconsin,43.074760999999995,-89.3837613"
"Salem,Oregon,44.9391565,-123.033121","Cheyenne,Wyoming,41.14,-104.82"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Montgomery,Alabama,32.3669656,-86.3006485"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Juneau,Alaska,58.30194960000001,-134.419734"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Phoenix,Arizona,33.448586600000006,-112.0773456"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Little Rock,Arkansas,34.7464809,-92.2895948"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Sacramento,California,38.5815719,-121.49439960000001"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Denver,Colorado,39.7392364,-104.98486229999999"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Hartford,Connecticut,41.764582,-72.6908547"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Dover,Delaware,39.158167999999996,-75.5243682"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Tallahassee,Florida,30.4380832,-84.2809332"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Atlanta,Georgia,33.749098700000005,-84.39018490000001"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Honolulu,Hawaii,21.3250785,-157.8466442"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Boise,Idaho,43.61656,-116.20083500000001"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Springfield,Illinios,39.799749,-89.647463"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Indianapolis,Indiana,39.7683331,-86.1583502"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Des Monies,Iowa,41.587185999999996,-93.621949"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Topeka,Kansas,39.049011,-95.67755600000001"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Frankfort,Kentucky,38.2009055,-84.8732836"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Baton Rouge,Louisiana,30.445959600000002,-91.18738"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Augusta,Maine,44.310583,-69.779663"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Annapolis,Maryland,38.9786401,-76.492786"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Boston,Massachusetts,42.3602534,-71.0582912"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Lansing,Michigan,42.73377120000001,-84.5553805"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","St. Paul,Minnesota,44.9504037,-93.10150259999999"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Jackson,Mississippi,32.29903839999999,-90.1847691"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Jefferson City,Missouri,38.577359,-92.1724265"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Helena,Montana,46.592712,-112.03610900000001"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Lincoln,Nebraska,40.8,-96.66782099999999"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Carson City,Neveda,39.169461,-119.766035"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Concord,New Hampshire,43.207178000000006,-71.537476"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Trenton,New Jersey,40.2170575,-74.7429463"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Santa Fe,New Mexico,35.68699960000001,-105.9377997"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Albany,New York,42.6511674,-73.754968"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Raleigh,North Carolina,35.7803977,-78.63909890000001"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Bismarck,North Dakota,46.808327,-100.783739"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Columbus,Ohio,39.9622601,-83.00070649999999"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Oklahoma City,Oklahoma,35.4729886,-97.5170536"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Salem,Oregon,44.9391565,-123.033121"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Harrisburg,Pennsylvania,40.266310700000005,-76.8861122"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Providence,Rhoda Island,41.824877,-71.413618"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Columbia,South Carolina,34.000749299999995,-81.03433129999999"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Pierre,South Dakoda,44.368431,-100.354013"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Nashville,Tennessee,36.1622296,-86.7743531"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Austin,Texas,30.2711286,-97.7436995"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Salt Lake City,Utah,40.7670126,-111.89043079999999"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Montpelier,Vermont,44.260445000000004,-72.575684"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Richmond,Virginia,37.53850870000001,-77.43428"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Olympia,Washington,47.0451022,-122.89500749999999"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Charleston,West Virginia,38.3505995,-81.6332812"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Madison,Wisconsin,43.074760999999995,-89.3837613"
"Harrisburg,Pennsylvania,40.266310700000005,-76.8861122","Cheyenne,Wyoming,41.14,-104.82"
"Providence,Rhoda Island,41.824877,-71.413618","Montgomery,Alabama,32.3669656,-86.3006485"
"Providence,Rhoda Island,41.824877,-71.413618","Juneau,Alaska,58.30194960000001,-134.419734"
"Providence,Rhoda Island,41.824877,-71.413618","Phoenix,Arizona,33.448586600000006,-112.0773456"
"Providence,Rhoda Island,41.824877,-71.413618","Little Rock,Arkansas,34.7464809,-92.2895948"
"Providence,Rhoda Island,41.824877,-71.413618","Sacramento,California,38.5815719,-121.49439960000001"
"Providence,Rhoda Island,41.824877,-71.413618","Denver,Colorado,39.7392364,-104.98486229999999"
"Providence,Rhoda Island,41.824877,-71.413618","Hartford,Connecticut,41.764582,-72.6908547"
"Providence,Rhoda Island,41.824877,-71.413618","Dover,Delaware,39.158167999999996,-75.5243682"
"Providence,Rhoda Island,41.824877,-71.413618","Tallahassee,Florida,30.4380832,-84.2809332"
"Providence,Rhoda Island,41.824877,-71.413618","Atlanta,Georgia,33.749098700000005,-84.39018490000001"
"Providence,Rhoda Island,41.824877,-71.413618","Honolulu,Hawaii,21.3250785,-157.8466442"
"Providence,Rhoda Island,41.824877,-71.413618","Boise,Idaho,43.61656,-116.20083500000001"
"Providence,Rhoda Island,41.824877,-71.413618","Springfield,Illinios,39.799749,-89.647463"
"Providence,Rhoda Island,41.824877,-71.413618","Indianapolis,Indiana,39.7683331,-86.1583502"
"Providence,Rhoda Island,41.824877,-71.413618","Des Monies,Iowa,41.587185999999996,-93.621949"
"Providence,Rhoda Island,41.824877,-71.413618","Topeka,Kansas,39.049011,-95.67755600000001"
"Providence,Rhoda Island,41.824877,-71.413618","Frankfort,Kentucky,38.2009055,-84.8732836"
"Providence,Rhoda Island,41.824877,-71.413618","Baton Rouge,Louisiana,30.445959600000002,-91.18738"
"Providence,Rhoda Island,41.824877,-71.413618","Augusta,Maine,44.310583,-69.779663"
"Providence,Rhoda Island,41.824877,-71.413618","Annapolis,Maryland,38.9786401,-76.492786"
"Providence,Rhoda Island,41.824877,-71.413618","Boston,Massachusetts,42.3602534,-71.0582912"
"Providence,Rhoda Island,41.824877,-71.413618","Lansing,Michigan,42.73377120000001,-84.5553805"
"Providence,Rhoda Island,41.824877,-71.413618","St. Paul,Minnesota,44.9504037,-93.10150259999999"
"Providence,Rhoda Island,41.824877,-71.413618","Jackson,Mississippi,32.29903839999999,-90.1847691"
"Providence,Rhoda Island,41.824877,-71.413618","Jefferson City,Missouri,38.577359,-92.1724265"
"Providence,Rhoda Island,41.824877,-71.413618","Helena,Montana,46.592712,-112.03610900000001"
"Providence,Rhoda Island,41.824877,-71.413618","Lincoln,Nebraska,40.8,-96.66782099999999"
"Providence,Rhoda Island,41.824877,-71.413618","Carson City,Neveda,39.169461,-119.766035"
"Providence,Rhoda Island,41.824877,-71.413618","Concord,New Hampshire,43.207178000000006,-71.537476"
"Providence,Rhoda Island,41.824877,-71.413618","Trenton,New Jersey,40.2170575,-74.7429463"
"Providence,Rhoda Island,41.824877,-71.413618","Santa Fe,New Mexico,35.68699960000001,-105.9377997"
"Providence,Rhoda Island,41.824877,-71.413618","Albany,New York,42.6511674,-73.754968"
"Providence,Rhoda Island,41.824877,-71.413618","Raleigh,North Carolina,35.7803977,-78.63909890000001"
"Providence,Rhoda Island,41.824877,-71.413618","Bismarck,North Dakota,46.808327,-100.783739"
"Providence,Rhoda Island,41.824877,-71.413618","Columbus,Ohio,39.9622601,-83.00070649999999"
"Providence,Rhoda Island,41.824877,-71.413618","Oklahoma City,Oklahoma,35.4729886,-97.5170536"
"Providence,Rhoda Island,41.824877,-71.413618","Salem,Oregon,44.9391565,-123.033121"
"Providence,Rhoda Island,41.824877,-71.413618","Harrisburg,Pennsylvania,40.266310700000005,-76.8861122"
"Providence,Rhoda Island,41.824877,-71.413618","Providence,Rhoda Island,41.824877,-71.413618"
"Providence,Rhoda Island,41.824877,-71.413618","Columbia,South Carolina,34.000749299999995,-81.03433129999999"
"Providence,Rhoda Island,41.824877,-71.413618","Pierre,South Dakoda,44.368431,-100.354013"
"Providence,Rhoda Island,41.824877,-71.413618","Nashville,Tennessee,36.1622296,-86.7743531"
"Providence,Rhoda Island,41.824877,-71.413618","Austin,Texas,30.2711286,-97.7436995"
"Providence,Rhoda Island,41.824877,-71.413618","Salt Lake City,Utah,40.7670126,-111.89043079999999"
"Providence,Rhoda Island,41.824877,-71.413618","Montpelier,Vermont,44.260445000000004,-72.575684"
"Providence,Rhoda Island,41.824877,-71.413618","Richmond,Virginia,37.53850870000001,-77.43428"
"Providence,Rhoda Island,41.824877,-71.413618","Olympia,Washington,47.0451022,-122.89500749999999"
"Providence,Rhoda Island,41.824877,-71.413618","Charleston,West Virginia,38.3505995,-81.6332812"
"Providence,Rhoda Island,41.824877,-71.413618","Madison,Wisconsin,43.074760999999995,-89.3837613"
"Providence,Rhoda Island,41.824877,-71.413618","Cheyenne,Wyoming,41.14,-104.82"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Montgomery,Alabama,32.3669656,-86.3006485"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Juneau,Alaska,58.30194960000001,-134.419734"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Phoenix,Arizona,33.448586600000006,-112.0773456"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Little Rock,Arkansas,34.7464809,-92.2895948"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Sacramento,California,38.5815719,-121.49439960000001"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Denver,Colorado,39.7392364,-104.98486229999999"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Hartford,Connecticut,41.764582,-72.6908547"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Dover,Delaware,39.158167999999996,-75.5243682"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Tallahassee,Florida,30.4380832,-84.2809332"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Atlanta,Georgia,33.749098700000005,-84.39018490000001"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Honolulu,Hawaii,21.3250785,-157.8466442"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Boise,Idaho,43.61656,-116.20083500000001"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Springfield,Illinios,39.799749,-89.647463"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Indianapolis,Indiana,39.7683331,-86.1583502"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Des Monies,Iowa,41.587185999999996,-93.621949"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Topeka,Kansas,39.049011,-95.67755600000001"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Frankfort,Kentucky,38.2009055,-84.8732836"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Baton Rouge,Louisiana,30.445959600000002,-91.18738"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Augusta,Maine,44.310583,-69.779663"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Annapolis,Maryland,38.9786401,-76.492786"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Boston,Massachusetts,42.3602534,-71.0582912"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Lansing,Michigan,42.73377120000001,-84.5553805"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","St. Paul,Minnesota,44.9504037,-93.10150259999999"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Jackson,Mississippi,32.29903839999999,-90.1847691"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Jefferson City,Missouri,38.577359,-92.1724265"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Helena,Montana,46.592712,-112.03610900000001"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Lincoln,Nebraska,40.8,-96.66782099999999"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Carson City,Neveda,39.169461,-119.766035"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Concord,New Hampshire,43.207178000000006,-71.537476"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Trenton,New Jersey,40.2170575,-74.7429463"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Santa Fe,New Mexico,35.68699960000001,-105.9377997"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Albany,New York,42.6511674,-73.754968"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Raleigh,North Carolina,35.7803977,-78.63909890000001"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Bismarck,North Dakota,46.808327,-100.783739"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Columbus,Ohio,39.9622601,-83.00070649999999"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Oklahoma City,Oklahoma,35.4729886,-97.5170536"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Salem,Oregon,44.9391565,-123.033121"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Harrisburg,Pennsylvania,40.266310700000005,-76.8861122"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Providence,Rhoda Island,41.824877,-71.413618"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Columbia,South Carolina,34.000749299999995,-81.03433129999999"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Pierre,South Dakoda,44.368431,-100.354013"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Nashville,Tennessee,36.1622296,-86.7743531"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Austin,Texas,30.2711286,-97.7436995"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Salt Lake City,Utah,40.7670126,-111.89043079999999"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Montpelier,Vermont,44.260445000000004,-72.575684"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Richmond,Virginia,37.53850870000001,-77.43428"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Olympia,Washington,47.0451022,-122.89500749999999"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Charleston,West Virginia,38.3505995,-81.6332812"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Madison,Wisconsin,43.074760999999995,-89.3837613"
"Columbia,South Carolina,34.000749299999995,-81.03433129999999","Cheyenne,Wyoming,41.14,-104.82"
"Pierre,South Dakoda,44.368431,-100.354013","Montgomery,Alabama,32.3669656,-86.3006485"
"Pierre,South Dakoda,44.368431,-100.354013","Juneau,Alaska,58.30194960000001,-134.419734"
"Pierre,South Dakoda,44.368431,-100.354013","Phoenix,Arizona,33.448586600000006,-112.0773456"
"Pierre,South Dakoda,44.368431,-100.354013","Little Rock,Arkansas,34.7464809,-92.2895948"
"Pierre,South Dakoda,44.368431,-100.354013","Sacramento,California,38.5815719,-121.49439960000001"
"Pierre,South Dakoda,44.368431,-100.354013","Denver,Colorado,39.7392364,-104.98486229999999"
"Pierre,South Dakoda,44.368431,-100.354013","Hartford,Connecticut,41.764582,-72.6908547"
"Pierre,South Dakoda,44.368431,-100.354013","Dover,Delaware,39.158167999999996,-75.5243682"
"Pierre,South Dakoda,44.368431,-100.354013","Tallahassee,Florida,30.4380832,-84.2809332"
"Pierre,South Dakoda,44.368431,-100.354013","Atlanta,Georgia,33.749098700000005,-84.39018490000001"
"Pierre,South Dakoda,44.368431,-100.354013","Honolulu,Hawaii,21.3250785,-157.8466442"
"Pierre,South Dakoda,44.368431,-100.354013","Boise,Idaho,43.61656,-116.20083500000001"
"Pierre,South Dakoda,44.368431,-100.354013","Springfield,Illinios,39.799749,-89.647463"
"Pierre,South Dakoda,44.368431,-100.354013","Indianapolis,Indiana,39.7683331,-86.1583502"
"Pierre,South Dakoda,44.368431,-100.354013","Des Monies,Iowa,41.587185999999996,-93.621949"
"Pierre,South Dakoda,44.368431,-100.354013","Topeka,Kansas,39.049011,-95.67755600000001"
"Pierre,South Dakoda,44.368431,-100.354013","Frankfort,Kentucky,38.2009055,-84.8732836"
"Pierre,South Dakoda,44.368431,-100.354013","Baton Rouge,Louisiana,30.445959600000002,-91.18738"
"Pierre,South Dakoda,44.368431,-100.354013","Augusta,Maine,44.310583,-69.779663"
"Pierre,South Dakoda,44.368431,-100.354013","Annapolis,Maryland,38.9786401,-76.492786"
"Pierre,South Dakoda,44.368431,-100.354013","Boston,Massachusetts,42.3602534,-71.0582912"
"Pierre,South Dakoda,44.368431,-100.354013","Lansing,Michigan,42.73377120000001,-84.5553805"
"Pierre,South Dakoda,44.368431,-100.354013","St. Paul,Minnesota,44.9504037,-93.10150259999999"
"Pierre,South Dakoda,44.368431,-100.354013","Jackson,Mississippi,32.29903839999999,-90.1847691"
"Pierre,South Dakoda,44.368431,-100.354013","Jefferson City,Missouri,38.577359,-92.1724265"
"Pierre,South Dakoda,44.368431,-100.354013","Helena,Montana,46.592712,-112.03610900000001"
"Pierre,South Dakoda,44.368431,-100.354013","Lincoln,Nebraska,40.8,-96.66782099999999"
"Pierre,South Dakoda,44.368431,-100.354013","Carson City,Neveda,39.169461,-119.766035"
"Pierre,South Dakoda,44.368431,-100.354013","Concord,New Hampshire,43.207178000000006,-71.537476"
"Pierre,South Dakoda,44.368431,-100.354013","Trenton,New Jersey,40.2170575,-74.7429463"
"Pierre,South Dakoda,44.368431,-100.354013","Santa Fe,New Mexico,35.68699960000001,-105.9377997"
"Pierre,South Dakoda,44.368431,-100.354013","Albany,New York,42.6511674,-73.754968"
"Pierre,South Dakoda,44.368431,-100.354013","Raleigh,North Carolina,35.7803977,-78.63909890000001"
"Pierre,South Dakoda,44.368431,-100.354013","Bismarck,North Dakota,46.808327,-100.783739"
"Pierre,South Dakoda,44.368431,-100.354013","Columbus,Ohio,39.9622601,-83.00070649999999"
"Pierre,South Dakoda,44.368431,-100.354013","Oklahoma City,Oklahoma,35.4729886,-97.5170536"
"Pierre,South Dakoda,44.368431,-100.354013","Salem,Oregon,44.9391565,-123.033121"
"Pierre,South Dakoda,44.368431,-100.354013","Harrisburg,Pennsylvania,40.266310700000005,-76.8861122"
"Pierre,South Dakoda,44.368431,-100.354013","Providence,Rhoda Island,41.824877,-71.413618"
"Pierre,South Dakoda,44.368431,-100.354013","Columbia,South Carolina,34.000749299999995,-81.03433129999999"
"Pierre,South Dakoda,44.368431,-100.354013","Pierre,South Dakoda,44.368431,-100.354013"
"Pierre,South Dakoda,44.368431,-100.354013","Nashville,Tennessee,36.1622296,-86.7743531"
"Pierre,South Dakoda,44.368431,-100.354013","Austin,Texas,30.2711286,-97.7436995"
"Pierre,South Dakoda,44.368431,-100.354013","Salt Lake City,Utah,40.7670126,-111.89043079999999"
"Pierre,South Dakoda,44.368431,-100.354013","Montpelier,Vermont,44.260445000000004,-72.575684"
"Pierre,South Dakoda,44.368431,-100.354013","Richmond,Virginia,37.53850870000001,-77.43428"
"Pierre,South Dakoda,44.368431,-100.354013","Olympia,Washington,47.0451022,-122.89500749999999"
"Pierre,South Dakoda,44.368431,-100.354013","Charleston,West Virginia,38.3505995,-81.6332812"
"Pierre,South Dakoda,44.368431,-100.354013","Madison,Wisconsin,43.074760999999995,-89.3837613"
"Pierre,South Dakoda,44.368431,-100.354013","Cheyenne,Wyoming,41.14,-104.82"
"Nashville,Tennessee,36.1622296,-86.7743531","Montgomery,Alabama,32.3669656,-86.3006485"
"Nashville,Tennessee,36.1622296,-86.7743531","Juneau,Alaska,58.30194960000001,-134.419734"
"Nashville,Tennessee,36.1622296,-86.7743531","Phoenix,Arizona,33.448586600000006,-112.0773456"
"Nashville,Tennessee,36.1622296,-86.7743531","Little Rock,Arkansas,34.7464809,-92.2895948"
"Nashville,Tennessee,36.1622296,-86.7743531","Sacramento,California,38.5815719,-121.49439960000001"
"Nashville,Tennessee,36.1622296,-86.7743531","Denver,Colorado,39.7392364,-104.98486229999999"
"Nashville,Tennessee,36.1622296,-86.7743531","Hartford,Connecticut,41.764582,-72.6908547"
"Nashville,Tennessee,36.1622296,-86.7743531","Dover,Delaware,39.158167999999996,-75.5243682"
"Nashville,Tennessee,36.1622296,-86.7743531","Tallahassee,Florida,30.4380832,-84.2809332"
"Nashville,Tennessee,36.1622296,-86.7743531","Atlanta,Georgia,33.749098700000005,-84.39018490000001"
"Nashville,Tennessee,36.1622296,-86.7743531","Honolulu,Hawaii,21.3250785,-157.8466442"
"Nashville,Tennessee,36.1622296,-86.7743531","Boise,Idaho,43.61656,-116.20083500000001"
"Nashville,Tennessee,36.1622296,-86.7743531","Springfield,Illinios,39.799749,-89.647463"
"Nashville,Tennessee,36.1622296,-86.7743531","Indianapolis,Indiana,39.7683331,-86.1583502"
"Nashville,Tennessee,36.1622296,-86.7743531","Des Monies,Iowa,41.587185999999996,-93.621949"
"Nashville,Tennessee,36.1622296,-86.7743531","Topeka,Kansas,39.049011,-95.67755600000001"
"Nashville,Tennessee,36.1622296,-86.7743531","Frankfort,Kentucky,38.2009055,-84.8732836"
"Nashville,Tennessee,36.1622296,-86.7743531","Baton Rouge,Louisiana,30.445959600000002,-91.18738"
"Nashville,Tennessee,36.1622296,-86.7743531","Augusta,Maine,44.310583,-69.779663"
"Nashville,Tennessee,36.1622296,-86.7743531","Annapolis,Maryland,38.9786401,-76.492786"
"Nashville,Tennessee,36.1622296,-86.7743531","Boston,Massachusetts,42.3602534,-71.0582912"
"Nashville,Tennessee,36.1622296,-86.7743531","Lansing,Michigan,42.73377120000001,-84.5553805"
"Nashville,Tennessee,36.1622296,-86.7743531","St. Paul,Minnesota,44.9504037,-93.10150259999999"
"Nashville,Tennessee,36.1622296,-86.7743531","Jackson,Mississippi,32.29903839999999,-90.1847691"
"Nashville,Tennessee,36.1622296,-86.7743531","Jefferson City,Missouri,38.577359,-92.1724265"
"Nashville,Tennessee,36.1622296,-86.7743531","Helena,Montana,46.592712,-112.03610900000001"
"Nashville,Tennessee,36.1622296,-86.7743531","Lincoln,Nebraska,40.8,-96.66782099999999"
"Nashville,Tennessee,36.1622296,-86.7743531","Carson City,Neveda,39.169461,-119.766035"
"Nashville,Tennessee,36.1622296,-86.7743531","Concord,New Hampshire,43.207178000000006,-71.537476"
"Nashville,Tennessee,36.1622296,-86.7743531","Trenton,New Jersey,40.2170575,-74.7429463"
"Nashville,Tennessee,36.1622296,-86.7743531","Santa Fe,New Mexico,35.68699960000001,-105.9377997"
"Nashville,Tennessee,36.1622296,-86.7743531","Albany,New York,42.6511674,-73.754968"
"Nashville,Tennessee,36.1622296,-86.7743531","Raleigh,North Carolina,35.7803977,-78.63909890000001"
"Nashville,Tennessee,36.1622296,-86.7743531","Bismarck,North Dakota,46.808327,-100.783739"
"Nashville,Tennessee,36.1622296,-86.7743531","Columbus,Ohio,39.9622601,-83.00070649999999"
"Nashville,Tennessee,36.1622296,-86.7743531","Oklahoma City,Oklahoma,35.4729886,-97.5170536"
"Nashville,Tennessee,36.1622296,-86.7743531","Salem,Oregon,44.9391565,-123.033121"
"Nashville,Tennessee,36.1622296,-86.7743531","Harrisburg,Pennsylvania,40.266310700000005,-76.8861122"
"Nashville,Tennessee,36.1622296,-86.7743531","Providence,Rhoda Island,41.824877,-71.413618"
"Nashville,Tennessee,36.1622296,-86.7743531","Columbia,South Carolina,34.000749299999995,-81.03433129999999"
"Nashville,Tennessee,36.1622296,-86.7743531","Pierre,South Dakoda,44.368431,-100.354013"
"Nashville,Tennessee,36.1622296,-86.7743531","Nashville,Tennessee,36.1622296,-86.7743531"
"Nashville,Tennessee,36.1622296,-86.7743531","Austin,Texas,30.2711286,-97.7436995"
"Nashville,Tennessee,36.1622296,-86.7743531","Salt Lake City,Utah,40.7670126,-111.89043079999999"
"Nashville,Tennessee,36.1622296,-86.7743531","Montpelier,Vermont,44.260445000000004,-72.575684"
"Nashville,Tennessee,36.1622296,-86.7743531","Richmond,Virginia,37.53850870000001,-77.43428"
"Nashville,Tennessee,36.1622296,-86.7743531","Olympia,Washington,47.0451022,-122.89500749999999"
"Nashville,Tennessee,36.1622296,-86.7743531","Charleston,West Virginia,38.3505995,-81.6332812"
"Nashville,Tennessee,36.1622296,-86.7743531","Madison,Wisconsin,43.074760999999995,-89.3837613"
"Nashville,Tennessee,36.1622296,-86.7743531","Cheyenne,Wyoming,41.14,-104.82"
"Austin,Texas,30.2711286,-97.7436995","Montgomery,Alabama,32.3669656,-86.3006485"
"Austin,Texas,30.2711286,-97.7436995","Juneau,Alaska,58.30194960000001,-134.419734"
"Austin,Texas,30.2711286,-97.7436995","Phoenix,Arizona,33.448586600000006,-112.0773456"
"Austin,Texas,30.2711286,-97.7436995","Little Rock,Arkansas,34.7464809,-92.2895948"
"Austin,Texas,30.2711286,-97.7436995","Sacramento,California,38.5815719,-121.49439960000001"
"Austin,Texas,30.2711286,-97.7436995","Denver,Colorado,39.7392364,-104.98486229999999"
"Austin,Texas,30.2711286,-97.7436995","Hartford,Connecticut,41.764582,-72.6908547"
"Austin,Texas,30.2711286,-97.7436995","Dover,Delaware,39.158167999999996,-75.5243682"
"Austin,Texas,30.2711286,-97.7436995","Tallahassee,Florida,30.4380832,-84.2809332"
"Austin,Texas,30.2711286,-97.7436995","Atlanta,Georgia,33.749098700000005,-84.39018490000001"
"Austin,Texas,30.2711286,-97.7436995","Honolulu,Hawaii,21.3250785,-157.8466442"
"Austin,Texas,30.2711286,-97.7436995","Boise,Idaho,43.61656,-116.20083500000001"
